 host 	 metric 	 time 	 value 
 host54 	 m1 	 2019-10-19  07:13:41  +0000 	94.0
 host54 	 m1 	 2019-10-19  07:13:42  +0000 	88.0
 host54 	 m1 	 2019-10-19  07:13:42  +0000 	87.0
 host54 	 m1 	 2019-10-19  07:13:42  +0000 	78.0
 host54 	 m1 	 2019-10-19  07:13:43  +0000 	74.0
 host54 	 m1 	 2019-10-19  07:13:43  +0000 	79.0
 host54 	 m1 	 2019-10-19  07:13:44  +0000 	70.0
 host54 	 m1 	 2019-10-19  07:13:44  +0000 	69.0
 host54 	 m1 	 2019-10-19  07:13:44  +0000 	61.0
 host54 	 m1 	 2019-10-19  07:13:44  +0000 	58.0
 host54 	 m1 	 2019-10-19  07:13:44  +0000 	59.0
 host54 	 m1 	 2019-10-19  07:13:45  +0000 	39.0
 host17 	 m1 	 2019-10-19  07:13:41  +0000 	90.0
 host17 	 m1 	 2019-10-19  07:13:42  +0000 	87.0
 host17 	 m1 	 2019-10-19  07:13:42  +0000 	76.0
 host17 	 m1 	 2019-10-19  07:13:42  +0000 	76.0
 host17 	 m1 	 2019-10-19  07:13:43  +0000 	72.0
 host17 	 m1 	 2019-10-19  07:13:43  +0000 	80.0
 host17 	 m1 	 2019-10-19  07:13:43  +0000 	72.0
 host17 	 m1 	 2019-10-19  07:13:45  +0000 	37.0
 host17 	 m1 	 2019-10-19  07:13:45  +0000 	39.0
 host17 	 m1 	 2019-10-19  07:13:45  +0000 	38.0
 host73 	 m2 	 2019-10-19  07:13:41  +0000 	910.0
 host73 	 m2 	 2019-10-19  07:13:42  +0000 	880.0
 host73 	 m2 	 2019-10-19  07:13:42  +0000 	890.0
 host73 	 m2 	 2019-10-19  07:13:42  +0000 	870.0
 host73 	 m2 	 2019-10-19  07:13:42  +0000 	880.0
 host73 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host73 	 m2 	 2019-10-19  07:13:43  +0000 	700.0
 host73 	 m2 	 2019-10-19  07:13:43  +0000 	790.0
 host73 	 m2 	 2019-10-19  07:13:44  +0000 	700.0
 host73 	 m2 	 2019-10-19  07:13:44  +0000 	580.0
 host73 	 m2 	 2019-10-19  07:13:44  +0000 	600.0
 host73 	 m2 	 2019-10-19  07:13:44  +0000 	550.0
 host20 	 m2 	 2019-10-19  07:13:41  +0000 	910.0
 host20 	 m2 	 2019-10-19  07:13:41  +0000 	950.0
 host20 	 m2 	 2019-10-19  07:13:42  +0000 	900.0
 host20 	 m2 	 2019-10-19  07:13:42  +0000 	830.0
 host20 	 m2 	 2019-10-19  07:13:42  +0000 	790.0
 host20 	 m2 	 2019-10-19  07:13:42  +0000 	750.0
 host20 	 m2 	 2019-10-19  07:13:43  +0000 	750.0
 host20 	 m2 	 2019-10-19  07:13:43  +0000 	790.0
 host20 	 m2 	 2019-10-19  07:13:44  +0000 	530.0
 host11 	 m2 	 2019-10-19  07:13:42  +0000 	840.0
 host11 	 m2 	 2019-10-19  07:13:42  +0000 	800.0
 host11 	 m2 	 2019-10-19  07:13:42  +0000 	790.0
 host11 	 m2 	 2019-10-19  07:13:42  +0000 	750.0
 host11 	 m2 	 2019-10-19  07:13:43  +0000 	720.0
 host11 	 m2 	 2019-10-19  07:13:43  +0000 	810.0
 host11 	 m2 	 2019-10-19  07:13:44  +0000 	620.0
 host11 	 m2 	 2019-10-19  07:13:44  +0000 	590.0
 host11 	 m2 	 2019-10-19  07:13:44  +0000 	460.0
 host11 	 m2 	 2019-10-19  07:13:44  +0000 	450.0
 host11 	 m2 	 2019-10-19  07:13:45  +0000 	370.0
 host34 	 m3 	 2019-10-19  07:13:41  +0000 	10100.0
 host34 	 m3 	 2019-10-19  07:13:41  +0000 	9300.0
 host34 	 m3 	 2019-10-19  07:13:42  +0000 	8800.0
 host34 	 m3 	 2019-10-19  07:13:43  +0000 	8100.0
 host34 	 m3 	 2019-10-19  07:13:44  +0000 	6900.0
 host34 	 m3 	 2019-10-19  07:13:44  +0000 	5600.0
 host34 	 m3 	 2019-10-19  07:13:44  +0000 	5900.0
 host34 	 m3 	 2019-10-19  07:13:44  +0000 	5100.0
 host26 	 m3 	 2019-10-19  07:13:42  +0000 	8800.0
 host26 	 m3 	 2019-10-19  07:13:42  +0000 	7800.0
 host26 	 m3 	 2019-10-19  07:13:42  +0000 	7900.0
 host26 	 m3 	 2019-10-19  07:13:42  +0000 	7400.0
 host26 	 m3 	 2019-10-19  07:13:43  +0000 	7200.0
 host26 	 m3 	 2019-10-19  07:13:44  +0000 	5700.0
 host26 	 m3 	 2019-10-19  07:13:44  +0000 	5800.0
 host26 	 m3 	 2019-10-19  07:13:44  +0000 	5600.0
 host26 	 m3 	 2019-10-19  07:13:44  +0000 	5700.0
 host26 	 m3 	 2019-10-19  07:13:44  +0000 	4900.0
 host26 	 m3 	 2019-10-19  07:13:44  +0000 	4200.0
 host26 	 m3 	 2019-10-19  07:13:44  +0000 	4100.0
 host38 	 m2 	 2019-10-19  07:13:42  +0000 	790.0
 host38 	 m2 	 2019-10-19  07:13:42  +0000 	790.0
 host38 	 m2 	 2019-10-19  07:13:42  +0000 	790.0
 host38 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host38 	 m2 	 2019-10-19  07:13:43  +0000 	750.0
 host38 	 m2 	 2019-10-19  07:13:43  +0000 	720.0
 host38 	 m2 	 2019-10-19  07:13:44  +0000 	630.0
 host38 	 m2 	 2019-10-19  07:13:44  +0000 	540.0
 host86 	 m1 	 2019-10-19  07:13:41  +0000 	97.0
 host86 	 m1 	 2019-10-19  07:13:42  +0000 	88.0
 host86 	 m1 	 2019-10-19  07:13:42  +0000 	80.0
 host86 	 m1 	 2019-10-19  07:13:42  +0000 	78.0
 host86 	 m1 	 2019-10-19  07:13:42  +0000 	75.0
 host86 	 m1 	 2019-10-19  07:13:43  +0000 	75.0
 host86 	 m1 	 2019-10-19  07:13:43  +0000 	75.0
 host86 	 m1 	 2019-10-19  07:13:43  +0000 	72.0
 host86 	 m1 	 2019-10-19  07:13:43  +0000 	79.0
 host86 	 m1 	 2019-10-19  07:13:43  +0000 	78.0
 host86 	 m1 	 2019-10-19  07:13:44  +0000 	57.0
 host63 	 m2 	 2019-10-19  07:13:41  +0000 	930.0
 host63 	 m2 	 2019-10-19  07:13:41  +0000 	920.0
 host63 	 m2 	 2019-10-19  07:13:42  +0000 	890.0
 host63 	 m2 	 2019-10-19  07:13:42  +0000 	790.0
 host63 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host63 	 m2 	 2019-10-19  07:13:43  +0000 	720.0
 host63 	 m2 	 2019-10-19  07:13:44  +0000 	510.0
 host63 	 m2 	 2019-10-19  07:13:44  +0000 	450.0
 host71 	 m1 	 2019-10-19  07:13:41  +0000 	101.0
 host71 	 m1 	 2019-10-19  07:13:42  +0000 	88.0
 host71 	 m1 	 2019-10-19  07:13:42  +0000 	80.0
 host71 	 m1 	 2019-10-19  07:13:42  +0000 	78.0
 host71 	 m1 	 2019-10-19  07:13:43  +0000 	72.0
 host71 	 m1 	 2019-10-19  07:13:44  +0000 	66.0
 host71 	 m1 	 2019-10-19  07:13:44  +0000 	54.0
 host71 	 m1 	 2019-10-19  07:13:44  +0000 	52.0
 host50 	 m3 	 2019-10-19  07:13:41  +0000 	9900.0
 host50 	 m3 	 2019-10-19  07:13:42  +0000 	9100.0
 host50 	 m3 	 2019-10-19  07:13:42  +0000 	7400.0
 host50 	 m3 	 2019-10-19  07:13:43  +0000 	7900.0
 host50 	 m3 	 2019-10-19  07:13:43  +0000 	7800.0
 host50 	 m3 	 2019-10-19  07:13:43  +0000 	7700.0
 host50 	 m3 	 2019-10-19  07:13:44  +0000 	6500.0
 host50 	 m3 	 2019-10-19  07:13:45  +0000 	3700.0
 host76 	 m2 	 2019-10-19  07:13:42  +0000 	870.0
 host76 	 m2 	 2019-10-19  07:13:42  +0000 	880.0
 host76 	 m2 	 2019-10-19  07:13:42  +0000 	790.0
 host76 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host76 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host76 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host76 	 m2 	 2019-10-19  07:13:43  +0000 	780.0
 host76 	 m2 	 2019-10-19  07:13:44  +0000 	660.0
 host76 	 m2 	 2019-10-19  07:13:44  +0000 	580.0
 host76 	 m2 	 2019-10-19  07:13:44  +0000 	590.0
 host76 	 m2 	 2019-10-19  07:13:44  +0000 	580.0
 host76 	 m2 	 2019-10-19  07:13:44  +0000 	570.0
 host76 	 m2 	 2019-10-19  07:13:44  +0000 	490.0
 host76 	 m2 	 2019-10-19  07:13:44  +0000 	450.0
 host76 	 m2 	 2019-10-19  07:13:45  +0000 	400.0
 host29 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host29 	 m2 	 2019-10-19  07:13:42  +0000 	760.0
 host29 	 m2 	 2019-10-19  07:13:42  +0000 	740.0
 host29 	 m2 	 2019-10-19  07:13:43  +0000 	720.0
 host29 	 m2 	 2019-10-19  07:13:43  +0000 	790.0
 host29 	 m2 	 2019-10-19  07:13:44  +0000 	680.0
 host29 	 m2 	 2019-10-19  07:13:44  +0000 	680.0
 host29 	 m2 	 2019-10-19  07:13:44  +0000 	530.0
 host29 	 m2 	 2019-10-19  07:13:44  +0000 	510.0
 host29 	 m2 	 2019-10-19  07:13:44  +0000 	490.0
 host40 	 m3 	 2019-10-19  07:13:41  +0000 	9200.0
 host40 	 m3 	 2019-10-19  07:13:43  +0000 	7400.0
 host40 	 m3 	 2019-10-19  07:13:44  +0000 	5100.0
 host40 	 m3 	 2019-10-19  07:13:44  +0000 	4100.0
 host77 	 m3 	 2019-10-19  07:13:41  +0000 	10200.0
 host77 	 m3 	 2019-10-19  07:13:41  +0000 	9100.0
 host77 	 m3 	 2019-10-19  07:13:42  +0000 	9000.0
 host77 	 m3 	 2019-10-19  07:13:42  +0000 	8200.0
 host77 	 m3 	 2019-10-19  07:13:42  +0000 	7800.0
 host77 	 m3 	 2019-10-19  07:13:43  +0000 	7400.0
 host77 	 m3 	 2019-10-19  07:13:43  +0000 	7000.0
 host77 	 m3 	 2019-10-19  07:13:44  +0000 	5200.0
 host92 	 m1 	 2019-10-19  07:13:42  +0000 	90.0
 host92 	 m1 	 2019-10-19  07:13:42  +0000 	87.0
 host92 	 m1 	 2019-10-19  07:13:42  +0000 	74.0
 host92 	 m1 	 2019-10-19  07:13:43  +0000 	69.0
 host92 	 m1 	 2019-10-19  07:13:44  +0000 	67.0
 host92 	 m1 	 2019-10-19  07:13:44  +0000 	60.0
 host92 	 m1 	 2019-10-19  07:13:44  +0000 	59.0
 host92 	 m1 	 2019-10-19  07:13:44  +0000 	60.0
 host92 	 m1 	 2019-10-19  07:13:44  +0000 	54.0
 host92 	 m1 	 2019-10-19  07:13:44  +0000 	54.0
 host92 	 m1 	 2019-10-19  07:13:44  +0000 	55.0
 host92 	 m1 	 2019-10-19  07:13:44  +0000 	49.0
 host16 	 m2 	 2019-10-19  07:13:41  +0000 	990.0
 host16 	 m2 	 2019-10-19  07:13:41  +0000 	930.0
 host16 	 m2 	 2019-10-19  07:13:42  +0000 	890.0
 host16 	 m2 	 2019-10-19  07:13:42  +0000 	870.0
 host16 	 m2 	 2019-10-19  07:13:42  +0000 	900.0
 host16 	 m2 	 2019-10-19  07:13:42  +0000 	790.0
 host16 	 m2 	 2019-10-19  07:13:43  +0000 	700.0
 host16 	 m2 	 2019-10-19  07:13:43  +0000 	730.0
 host16 	 m2 	 2019-10-19  07:13:43  +0000 	690.0
 host16 	 m2 	 2019-10-19  07:13:44  +0000 	560.0
 host16 	 m2 	 2019-10-19  07:13:44  +0000 	540.0
 host16 	 m2 	 2019-10-19  07:13:44  +0000 	530.0
 host16 	 m2 	 2019-10-19  07:13:44  +0000 	430.0
 host16 	 m2 	 2019-10-19  07:13:45  +0000 	380.0
 host7 	 m1 	 2019-10-19  07:13:42  +0000 	77.0
 host7 	 m1 	 2019-10-19  07:13:43  +0000 	73.0
 host7 	 m1 	 2019-10-19  07:13:43  +0000 	73.0
 host7 	 m1 	 2019-10-19  07:13:43  +0000 	76.0
 host7 	 m1 	 2019-10-19  07:13:43  +0000 	75.0
 host7 	 m1 	 2019-10-19  07:13:44  +0000 	57.0
 host7 	 m1 	 2019-10-19  07:13:44  +0000 	47.0
 host28 	 m1 	 2019-10-19  07:13:41  +0000 	93.0
 host28 	 m1 	 2019-10-19  07:13:42  +0000 	79.0
 host28 	 m1 	 2019-10-19  07:13:42  +0000 	78.0
 host28 	 m1 	 2019-10-19  07:13:42  +0000 	79.0
 host28 	 m1 	 2019-10-19  07:13:42  +0000 	74.0
 host28 	 m1 	 2019-10-19  07:13:43  +0000 	72.0
 host28 	 m1 	 2019-10-19  07:13:43  +0000 	75.0
 host28 	 m1 	 2019-10-19  07:13:43  +0000 	81.0
 host28 	 m1 	 2019-10-19  07:13:44  +0000 	57.0
 host28 	 m1 	 2019-10-19  07:13:44  +0000 	59.0
 host28 	 m1 	 2019-10-19  07:13:44  +0000 	53.0
 host28 	 m1 	 2019-10-19  07:13:45  +0000 	40.0
 host28 	 m1 	 2019-10-19  07:13:45  +0000 	40.0
 host28 	 m1 	 2019-10-19  07:13:45  +0000 	39.0
 host85 	 m2 	 2019-10-19  07:13:41  +0000 	920.0
 host85 	 m2 	 2019-10-19  07:13:41  +0000 	930.0
 host85 	 m2 	 2019-10-19  07:13:42  +0000 	800.0
 host85 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host85 	 m2 	 2019-10-19  07:13:43  +0000 	810.0
 host85 	 m2 	 2019-10-19  07:13:44  +0000 	600.0
 host85 	 m2 	 2019-10-19  07:13:44  +0000 	600.0
 host85 	 m2 	 2019-10-19  07:13:45  +0000 	400.0
 host23 	 m2 	 2019-10-19  07:13:42  +0000 	740.0
 host23 	 m2 	 2019-10-19  07:13:43  +0000 	750.0
 host23 	 m2 	 2019-10-19  07:13:43  +0000 	750.0
 host23 	 m2 	 2019-10-19  07:13:43  +0000 	790.0
 host23 	 m2 	 2019-10-19  07:13:44  +0000 	600.0
 host12 	 m3 	 2019-10-19  07:13:41  +0000 	9300.0
 host12 	 m3 	 2019-10-19  07:13:41  +0000 	9500.0
 host12 	 m3 	 2019-10-19  07:13:42  +0000 	8700.0
 host12 	 m3 	 2019-10-19  07:13:42  +0000 	7900.0
 host12 	 m3 	 2019-10-19  07:13:42  +0000 	7700.0
 host12 	 m3 	 2019-10-19  07:13:43  +0000 	7300.0
 host12 	 m3 	 2019-10-19  07:13:44  +0000 	6500.0
 host12 	 m3 	 2019-10-19  07:13:44  +0000 	4900.0
 host12 	 m3 	 2019-10-19  07:13:45  +0000 	3900.0
 host69 	 m3 	 2019-10-19  07:13:41  +0000 	9500.0
 host69 	 m3 	 2019-10-19  07:13:42  +0000 	7700.0
 host69 	 m3 	 2019-10-19  07:13:44  +0000 	6200.0
 host69 	 m3 	 2019-10-19  07:13:45  +0000 	4100.0
 host93 	 m3 	 2019-10-19  07:13:41  +0000 	9200.0
 host93 	 m3 	 2019-10-19  07:13:42  +0000 	8800.0
 host93 	 m3 	 2019-10-19  07:13:42  +0000 	7800.0
 host93 	 m3 	 2019-10-19  07:13:43  +0000 	7600.0
 host93 	 m3 	 2019-10-19  07:13:44  +0000 	5100.0
 host47 	 m2 	 2019-10-19  07:13:41  +0000 	930.0
 host47 	 m2 	 2019-10-19  07:13:42  +0000 	870.0
 host47 	 m2 	 2019-10-19  07:13:42  +0000 	800.0
 host47 	 m2 	 2019-10-19  07:13:42  +0000 	750.0
 host47 	 m2 	 2019-10-19  07:13:44  +0000 	540.0
 host47 	 m2 	 2019-10-19  07:13:44  +0000 	480.0
 host47 	 m2 	 2019-10-19  07:13:45  +0000 	380.0
 host47 	 m2 	 2019-10-19  07:13:45  +0000 	400.0
 host47 	 m2 	 2019-10-19  07:13:45  +0000 	390.0
 host71 	 m2 	 2019-10-19  07:13:41  +0000 	1010.0
 host71 	 m2 	 2019-10-19  07:13:42  +0000 	880.0
 host71 	 m2 	 2019-10-19  07:13:42  +0000 	800.0
 host71 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host71 	 m2 	 2019-10-19  07:13:43  +0000 	720.0
 host71 	 m2 	 2019-10-19  07:13:44  +0000 	660.0
 host71 	 m2 	 2019-10-19  07:13:44  +0000 	540.0
 host71 	 m2 	 2019-10-19  07:13:44  +0000 	520.0
 host1 	 m2 	 2019-10-19  07:13:41  +0000 	970.0
 host1 	 m2 	 2019-10-19  07:13:42  +0000 	760.0
 host1 	 m2 	 2019-10-19  07:13:44  +0000 	690.0
 host1 	 m2 	 2019-10-19  07:13:44  +0000 	580.0
 host84 	 m2 	 2019-10-19  07:13:41  +0000 	990.0
 host84 	 m2 	 2019-10-19  07:13:41  +0000 	910.0
 host84 	 m2 	 2019-10-19  07:13:42  +0000 	750.0
 host84 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host84 	 m2 	 2019-10-19  07:13:42  +0000 	750.0
 host84 	 m2 	 2019-10-19  07:13:42  +0000 	750.0
 host84 	 m2 	 2019-10-19  07:13:42  +0000 	740.0
 host84 	 m2 	 2019-10-19  07:13:43  +0000 	720.0
 host84 	 m2 	 2019-10-19  07:13:43  +0000 	790.0
 host84 	 m2 	 2019-10-19  07:13:43  +0000 	700.0
 host84 	 m2 	 2019-10-19  07:13:44  +0000 	560.0
 host84 	 m2 	 2019-10-19  07:13:44  +0000 	460.0
 host84 	 m2 	 2019-10-19  07:13:44  +0000 	430.0
 host84 	 m2 	 2019-10-19  07:13:45  +0000 	360.0
 host84 	 m2 	 2019-10-19  07:13:45  +0000 	380.0
 host84 	 m2 	 2019-10-19  07:13:45  +0000 	400.0
 host47 	 m1 	 2019-10-19  07:13:41  +0000 	93.0
 host47 	 m1 	 2019-10-19  07:13:42  +0000 	87.0
 host47 	 m1 	 2019-10-19  07:13:42  +0000 	80.0
 host47 	 m1 	 2019-10-19  07:13:42  +0000 	75.0
 host47 	 m1 	 2019-10-19  07:13:44  +0000 	54.0
 host47 	 m1 	 2019-10-19  07:13:44  +0000 	48.0
 host47 	 m1 	 2019-10-19  07:13:45  +0000 	38.0
 host47 	 m1 	 2019-10-19  07:13:45  +0000 	40.0
 host47 	 m1 	 2019-10-19  07:13:45  +0000 	39.0
 host0 	 m3 	 2019-10-19  07:13:43  +0000 	7300.0
 host0 	 m3 	 2019-10-19  07:13:43  +0000 	7400.0
 host0 	 m3 	 2019-10-19  07:13:44  +0000 	5900.0
 host0 	 m3 	 2019-10-19  07:13:44  +0000 	5300.0
 host0 	 m3 	 2019-10-19  07:13:44  +0000 	4900.0
 host15 	 m2 	 2019-10-19  07:13:42  +0000 	900.0
 host15 	 m2 	 2019-10-19  07:13:42  +0000 	790.0
 host15 	 m2 	 2019-10-19  07:13:43  +0000 	750.0
 host15 	 m2 	 2019-10-19  07:13:44  +0000 	580.0
 host15 	 m2 	 2019-10-19  07:13:45  +0000 	410.0
 host15 	 m2 	 2019-10-19  07:13:45  +0000 	390.0
 host2 	 m1 	 2019-10-19  07:13:41  +0000 	96.0
 host2 	 m1 	 2019-10-19  07:13:42  +0000 	74.0
 host2 	 m1 	 2019-10-19  07:13:42  +0000 	75.0
 host2 	 m1 	 2019-10-19  07:13:43  +0000 	82.0
 host2 	 m1 	 2019-10-19  07:13:43  +0000 	78.0
 host2 	 m1 	 2019-10-19  07:13:43  +0000 	68.0
 host2 	 m1 	 2019-10-19  07:13:43  +0000 	71.0
 host2 	 m1 	 2019-10-19  07:13:44  +0000 	69.0
 host2 	 m1 	 2019-10-19  07:13:44  +0000 	67.0
 host2 	 m1 	 2019-10-19  07:13:44  +0000 	53.0
 host2 	 m1 	 2019-10-19  07:13:44  +0000 	43.0
 host89 	 m2 	 2019-10-19  07:13:41  +0000 	1000.0
 host89 	 m2 	 2019-10-19  07:13:41  +0000 	920.0
 host89 	 m2 	 2019-10-19  07:13:41  +0000 	910.0
 host89 	 m2 	 2019-10-19  07:13:42  +0000 	880.0
 host89 	 m2 	 2019-10-19  07:13:42  +0000 	750.0
 host89 	 m2 	 2019-10-19  07:13:43  +0000 	730.0
 host89 	 m2 	 2019-10-19  07:13:43  +0000 	750.0
 host89 	 m2 	 2019-10-19  07:13:43  +0000 	800.0
 host89 	 m2 	 2019-10-19  07:13:43  +0000 	700.0
 host89 	 m2 	 2019-10-19  07:13:44  +0000 	540.0
 host89 	 m2 	 2019-10-19  07:13:44  +0000 	560.0
 host89 	 m2 	 2019-10-19  07:13:44  +0000 	470.0
 host23 	 m1 	 2019-10-19  07:13:42  +0000 	74.0
 host23 	 m1 	 2019-10-19  07:13:43  +0000 	75.0
 host23 	 m1 	 2019-10-19  07:13:43  +0000 	75.0
 host23 	 m1 	 2019-10-19  07:13:43  +0000 	79.0
 host23 	 m1 	 2019-10-19  07:13:44  +0000 	60.0
 host62 	 m2 	 2019-10-19  07:13:41  +0000 	1000.0
 host62 	 m2 	 2019-10-19  07:13:42  +0000 	870.0
 host62 	 m2 	 2019-10-19  07:13:42  +0000 	770.0
 host62 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host62 	 m2 	 2019-10-19  07:13:43  +0000 	720.0
 host62 	 m2 	 2019-10-19  07:13:43  +0000 	790.0
 host62 	 m2 	 2019-10-19  07:13:43  +0000 	810.0
 host62 	 m2 	 2019-10-19  07:13:44  +0000 	540.0
 host62 	 m2 	 2019-10-19  07:13:45  +0000 	380.0
 host12 	 m1 	 2019-10-19  07:13:41  +0000 	93.0
 host12 	 m1 	 2019-10-19  07:13:41  +0000 	95.0
 host12 	 m1 	 2019-10-19  07:13:42  +0000 	87.0
 host12 	 m1 	 2019-10-19  07:13:42  +0000 	79.0
 host12 	 m1 	 2019-10-19  07:13:42  +0000 	77.0
 host12 	 m1 	 2019-10-19  07:13:43  +0000 	73.0
 host12 	 m1 	 2019-10-19  07:13:44  +0000 	65.0
 host12 	 m1 	 2019-10-19  07:13:44  +0000 	49.0
 host12 	 m1 	 2019-10-19  07:13:45  +0000 	39.0
 host90 	 m3 	 2019-10-19  07:13:41  +0000 	9900.0
 host90 	 m3 	 2019-10-19  07:13:42  +0000 	8900.0
 host90 	 m3 	 2019-10-19  07:13:42  +0000 	7900.0
 host90 	 m3 	 2019-10-19  07:13:42  +0000 	7600.0
 host90 	 m3 	 2019-10-19  07:13:43  +0000 	6900.0
 host90 	 m3 	 2019-10-19  07:13:43  +0000 	7600.0
 host9 	 m1 	 2019-10-19  07:13:41  +0000 	91.0
 host9 	 m1 	 2019-10-19  07:13:42  +0000 	89.0
 host9 	 m1 	 2019-10-19  07:13:42  +0000 	80.0
 host9 	 m1 	 2019-10-19  07:13:42  +0000 	75.0
 host9 	 m1 	 2019-10-19  07:13:43  +0000 	76.0
 host9 	 m1 	 2019-10-19  07:13:43  +0000 	81.0
 host9 	 m1 	 2019-10-19  07:13:43  +0000 	82.0
 host9 	 m1 	 2019-10-19  07:13:44  +0000 	59.0
 host9 	 m1 	 2019-10-19  07:13:44  +0000 	57.0
 host9 	 m1 	 2019-10-19  07:13:44  +0000 	56.0
 host9 	 m1 	 2019-10-19  07:13:44  +0000 	46.0
 host34 	 m1 	 2019-10-19  07:13:41  +0000 	101.0
 host34 	 m1 	 2019-10-19  07:13:41  +0000 	93.0
 host34 	 m1 	 2019-10-19  07:13:42  +0000 	88.0
 host34 	 m1 	 2019-10-19  07:13:43  +0000 	81.0
 host34 	 m1 	 2019-10-19  07:13:44  +0000 	69.0
 host34 	 m1 	 2019-10-19  07:13:44  +0000 	56.0
 host34 	 m1 	 2019-10-19  07:13:44  +0000 	59.0
 host34 	 m1 	 2019-10-19  07:13:44  +0000 	51.0
 host9 	 m2 	 2019-10-19  07:13:41  +0000 	910.0
 host9 	 m2 	 2019-10-19  07:13:42  +0000 	890.0
 host9 	 m2 	 2019-10-19  07:13:42  +0000 	800.0
 host9 	 m2 	 2019-10-19  07:13:42  +0000 	750.0
 host9 	 m2 	 2019-10-19  07:13:43  +0000 	760.0
 host9 	 m2 	 2019-10-19  07:13:43  +0000 	810.0
 host9 	 m2 	 2019-10-19  07:13:43  +0000 	820.0
 host9 	 m2 	 2019-10-19  07:13:44  +0000 	590.0
 host9 	 m2 	 2019-10-19  07:13:44  +0000 	570.0
 host9 	 m2 	 2019-10-19  07:13:44  +0000 	560.0
 host9 	 m2 	 2019-10-19  07:13:44  +0000 	460.0
 host6 	 m2 	 2019-10-19  07:13:42  +0000 	790.0
 host6 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host6 	 m2 	 2019-10-19  07:13:44  +0000 	530.0
 host6 	 m2 	 2019-10-19  07:13:44  +0000 	500.0
 host6 	 m2 	 2019-10-19  07:13:44  +0000 	420.0
 host6 	 m2 	 2019-10-19  07:13:45  +0000 	400.0
 host6 	 m2 	 2019-10-19  07:13:45  +0000 	380.0
 host98 	 m1 	 2019-10-19  07:13:42  +0000 	87.0
 host98 	 m1 	 2019-10-19  07:13:42  +0000 	80.0
 host98 	 m1 	 2019-10-19  07:13:42  +0000 	78.0
 host98 	 m1 	 2019-10-19  07:13:44  +0000 	71.0
 host98 	 m1 	 2019-10-19  07:13:44  +0000 	68.0
 host98 	 m1 	 2019-10-19  07:13:44  +0000 	64.0
 host98 	 m1 	 2019-10-19  07:13:44  +0000 	57.0
 host98 	 m1 	 2019-10-19  07:13:44  +0000 	57.0
 host98 	 m1 	 2019-10-19  07:13:44  +0000 	43.0
 host33 	 m1 	 2019-10-19  07:13:41  +0000 	93.0
 host33 	 m1 	 2019-10-19  07:13:42  +0000 	80.0
 host33 	 m1 	 2019-10-19  07:13:42  +0000 	79.0
 host33 	 m1 	 2019-10-19  07:13:42  +0000 	79.0
 host33 	 m1 	 2019-10-19  07:13:43  +0000 	70.0
 host33 	 m1 	 2019-10-19  07:13:43  +0000 	72.0
 host33 	 m1 	 2019-10-19  07:13:43  +0000 	77.0
 host33 	 m1 	 2019-10-19  07:13:44  +0000 	67.0
 host46 	 m2 	 2019-10-19  07:13:41  +0000 	960.0
 host46 	 m2 	 2019-10-19  07:13:41  +0000 	900.0
 host46 	 m2 	 2019-10-19  07:13:43  +0000 	750.0
 host46 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host46 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host46 	 m2 	 2019-10-19  07:13:43  +0000 	710.0
 host46 	 m2 	 2019-10-19  07:13:43  +0000 	730.0
 host46 	 m2 	 2019-10-19  07:13:43  +0000 	810.0
 host46 	 m2 	 2019-10-19  07:13:43  +0000 	790.0
 host46 	 m2 	 2019-10-19  07:13:44  +0000 	490.0
 host3 	 m3 	 2019-10-19  07:13:41  +0000 	9200.0
 host3 	 m3 	 2019-10-19  07:13:42  +0000 	9000.0
 host3 	 m3 	 2019-10-19  07:13:42  +0000 	7800.0
 host3 	 m3 	 2019-10-19  07:13:42  +0000 	7600.0
 host3 	 m3 	 2019-10-19  07:13:42  +0000 	7500.0
 host3 	 m3 	 2019-10-19  07:13:43  +0000 	7300.0
 host3 	 m3 	 2019-10-19  07:13:43  +0000 	8100.0
 host3 	 m3 	 2019-10-19  07:13:44  +0000 	5500.0
 host3 	 m3 	 2019-10-19  07:13:45  +0000 	3800.0
 host3 	 m3 	 2019-10-19  07:13:45  +0000 	3900.0
 host27 	 m2 	 2019-10-19  07:13:41  +0000 	920.0
 host27 	 m2 	 2019-10-19  07:13:42  +0000 	880.0
 host27 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host27 	 m2 	 2019-10-19  07:13:43  +0000 	730.0
 host27 	 m2 	 2019-10-19  07:13:43  +0000 	800.0
 host27 	 m2 	 2019-10-19  07:13:43  +0000 	710.0
